frames,lbp_0,lbp_1,lbp_2,lbp_3,lbp_4,lbp_5,lbp_6,lbp_7,lbp_8,lbp_9,lbp_10,lbp_11,lbp_12,lbp_13,lbp_14,lbp_15,lbp_16,lbp_17,lbp_18,lbp_19,lbp_20,lbp_21,lbp_22,lbp_23,lbp_24,lbp_25,lbp_26,lbp_27,lbp_28,lbp_29,lbp_30,lbp_31,lbp_32,lbp_33,lbp_34,lbp_35,lbp_36,lbp_37,lbp_38,lbp_39,lbp_40,lbp_41,lbp_42,lbp_43,lbp_44,lbp_45,lbp_46,lbp_47,lbp_48,lbp_49,lbp_50,lbp_51,lbp_52,lbp_53,lbp_54,lbp_55,lbp_56,lbp_57,lbp_58,optical_flow_0,optical_flow_1,optical_flow_2,optical_flow_3,Lip_Feature_1,Lip_Feature_2,Lip_Feature_3,Lip_Feature_4,Lip_Feature_5,Lip_Feature_6,Lip_Feature_7,Lip_Feature_8,Lip_Feature_9,Lip_Feature_10,labels,person
3271.jpg,209,309,304,675,1140,769,431,309,336,518,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000530347,0.001120109,2.704474926,1.635376573,23.08679276,24.0208243,20,141.226768,50.48762225,78.91767863,75.42545989,77.23341246,49.25444142,171.2921481,खाने,ansh
3272.jpg,209,309,304,675,1140,769,431,309,336,518,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000515521,0.000943247,2.790354967,1.850422382,24.08318916,24.0208243,21.02379604,143.3492239,51.4781507,78.91767863,74.43117626,77.23341246,49.25444142,174.3473544,खाने,ansh
3273.jpg,209,309,304,675,1140,769,431,309,336,518,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000536822,0.001017189,3.008535385,1.703557014,25.01999201,26.01922366,23,139.359248,57.31491952,85.58621384,83.29465769,86.092973,54.23098745,170.2380686,खाने,ansh
3274.jpg,209,309,304,675,1140,769,431,309,336,518,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000404162,0.000719298,3.023960829,1.804306149,24.18677324,24.08318916,22.09072203,130.3111661,59.41380311,90.09439494,84.59314393,87.36704184,55.4436651,162.2498074,खाने,ansh
3275.jpg,209,309,304,675,1140,769,431,309,336,518,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00077862,0.001546075,2.54571104,1.703691483,23.08679276,24.08318916,21.02379604,138.2316896,58.42088668,86.83317338,82.3893197,85.28774824,54.45181356,170.2380686,खाने,ansh
3276.jpg,209,309,304,675,1140,769,431,309,336,518,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000410333,0.000707047,3.100773573,1.781342268,23.08679276,24.0208243,22.02271555,138.4377116,50.35871325,77.78174593,74.43117626,76.1642961,50.35871325,168.3597339,खाने,ansh
3277.jpg,209,309,304,675,1140,769,431,309,336,518,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000553009,0.001051974,2.693743467,1.790020943,23.02172887,24.0208243,21,144.4195278,48.50773134,73.8241153,70.45565982,72.1734023,48.25971405,175.4109461,खाने,ansh
3278.jpg,209,309,304,675,1140,769,431,309,336,518,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000482022,0.000821729,3.146775723,1.750790715,24.18677324,24.08318916,22.02271555,149.4054885,48.37354649,71.70076708,67.36467917,69.26037828,45.39823785,179.3376703,के,ansh
3279.jpg,209,309,304,675,1140,769,431,309,336,518,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000459616,0.000777537,3.091892958,1.746470094,24.0208243,24.0208243,21,146.2190138,45.39823785,70.85901495,67.47592163,69.26037828,46.38965402,177.2286659,के,ansh
3280.jpg,209,309,304,675,1140,769,431,309,336,518,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000504823,0.000873998,2.826999903,1.829869151,27.16615541,28.0713377,24.0208243,149.1643389,50.24937811,74.81310046,71.44928271,72.24956747,47.38143096,181.2236188,के,ansh
3281.jpg,209,309,304,675,1140,769,431,309,336,518,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000629391,0.00112905,2.398037195,1.673828006,29.01723626,29.01723626,25.01999201,142.126704,57.42821606,84.71717653,80.39900497,81.3019065,53.15072906,174.1034175,के,ansh
3282.jpg,209,309,304,675,1140,769,431,309,336,518,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000467315,0.000754939,2.529172421,1.641739249,33.06055051,34.05877273,30,140.1285124,61.66036004,88.81441324,84.59314393,87.20665112,57.31491952,172.1423829,के,ansh
3283.jpg,209,309,304,675,1140,769,431,309,336,518,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000587794,0.001021977,2.596464157,1.878452897,31.144823,31.01612484,27.01851217,137.2333779,58.42088668,84.85281374,80.39900497,82.21921916,54.23098745,169.1892432,के,ansh
3284.jpg,209,309,304,675,1140,769,431,309,336,518,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000612573,0.000998812,2.578291893,1.551546216,4.472135955,5.385164807,3.16227766,136.2350909,42.42640687,64.93843238,60.5309838,63.28506933,40.31128874,167.2991333,बाद,ansh
3285.jpg,209,309,304,675,1140,769,431,309,336,518,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000456289,0.000760012,1.859816551,1.312733769,1.414213562,1,1,146.342065,32.38826948,53.75872022,46.38965402,50.24937811,29.42787794,173.4156856,बाद,ansh
3286.jpg,209,309,304,675,1140,769,431,309,336,518,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000664371,0.001409513,3.056199789,1.787823796,2.236067977,2.236067977,2.236067977,143.3492239,29.42787794,49.81967483,43.56604182,47.26520919,29.27456234,169.3576098,बाद,ansh
3287.jpg,209,309,304,675,1140,769,431,309,336,518,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000353258,0.000612426,2.779156923,1.743687272,3,3.16227766,2,140.2889875,36.34556369,58.85575588,53.33854141,57.218878,34.23448554,168.3597339,बाद,ansh
3288.jpg,209,309,304,675,1140,769,431,309,336,518,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000373679,0.000627708,3.12877059,1.757600188,22.36067977,22.20360331,19.10497317,130.3840481,56.56854249,85.15867542,79.76214641,82.49242389,53.46026562,163.370744,बाद,ansh
3289.jpg,209,309,304,675,1140,769,431,309,336,518,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000548839,0.001071395,2.393531084,1.343821764,25.17935662,27.07397274,24.0208243,130.3840481,60.5309838,92.07062507,87.57282684,90.35485598,59.30430001,162.4438364,बाद,ansh
3290.jpg,209,309,304,675,1140,769,431,309,336,518,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000443525,0.000677857,2.820114851,1.82271874,23.02172887,24.0208243,20,132.4575404,55.4436651,86.83317338,81.49846624,83.29465769,53.33854141,165.5113289,बाद,ansh
3291.jpg,209,309,304,675,1140,769,431,309,336,518,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00045182,0.000830348,2.860591412,1.71188426,23.02172887,24.0208243,20,132.4575404,55.4436651,86.83317338,81.49846624,83.29465769,53.33854141,165.5113289,पानी,ansh
3292.jpg,209,309,304,675,1140,769,431,309,336,518,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000368688,0.000633539,3.041974306,1.78822577,1.414213562,1.414213562,0,137.5245433,37.33630941,62.96824597,56.56854249,61.40032573,37.65634077,165.5928742,पानी,ansh
3293.jpg,209,309,304,675,1140,769,431,309,336,518,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000612573,0.000998812,2.578291893,1.551546216,6.08276253,6.08276253,7.071067812,140.431478,26.47640459,44.38468204,38.83297568,42.57933771,25.70992026,165.5113289,पानी,ansh
3294.jpg,209,309,304,675,1140,769,431,309,336,518,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000386757,0.00066795,3.101438522,1.818035603,1.414213562,2,3,142.5061402,27.45906044,44.14748011,38.63935817,43.41658669,24.51530134,169.4992625,पानी,ansh
3295.jpg,209,309,304,675,1140,769,431,309,336,518,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000490147,0.000804029,2.776949167,1.931986451,2.236067977,2.828427125,1,143.5026132,31.57530681,52.39274759,45.89117562,49.64876635,29.83286778,169.5788902,पानी,ansh
3296.jpg,209,309,304,675,1140,769,431,309,336,518,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000758821,0.001340493,3.302928925,1.401675105,10.77032961,9.486832981,7.280109889,140.5133446,44.91102315,68.65857558,62.96824597,65.76473219,40.02499219,171.656634,पानी,ansh
3297.jpg,209,309,304,675,1140,769,431,309,336,518,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000579017,0.001248926,2.900317907,1.895683408,23.53720459,22.56102835,19.41648784,140.6022759,52.95280918,80.04998438,76.29547824,78.08969202,48.05205511,173.6490714,पानी,ansh
3298.jpg,209,309,304,675,1140,769,431,309,336,518,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00035505,0.000562985,3.289284706,1.90564239,24.33105012,22.20360331,20.09975124,144.6789549,51.7880295,77.46612163,72.83543094,75.80237463,48.83646179,176.8191166,पानी,ansh
3299.jpg,209,309,304,675,1140,769,431,309,336,518,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000456199,0.000807157,3.241230965,1.928686619,23.19482701,23.08679276,19,154.6350542,44.72135955,69.23149572,64.77653896,66.61080993,43.56604182,183.6981219,पानी,ansh
3300.jpg,209,309,304,675,1140,769,431,309,336,518,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000467684,0.000755878,2.379479647,1.452361107,22.20360331,19.10497317,17.11724277,156.8183663,41.97618372,65.73431372,59.22837158,61.98386887,38.83297568,185.9731163,पानी,ansh
3301.jpg,209,309,304,675,1140,769,431,309,336,518,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000432325,0.000713988,3.092226982,1.779153466,21.21320344,21.21320344,18.02775638,157.9177001,42.75511665,65.30696747,62.96824597,64.77653896,40.60788101,186.188077,न,ansh
3302.jpg,209,309,304,675,1140,769,431,309,336,518,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000505886,0.000804569,3.403317928,1.950701952,22.20360331,23.19482701,19.10497317,156.9235483,43.93176527,65.51335742,62.96824597,63.95310782,42.75511665,185.9731163,न,ansh
3303.jpg,209,309,304,675,1140,769,431,309,336,518,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000471462,0.000756056,3.366217852,1.955715299,19.10497317,19.10497317,17.11724277,155.1676513,43.93176527,68.65857558,64.93843238,67.89698079,41.77319715,184.3176606,न,ansh
3304.jpg,209,309,304,675,1140,769,431,309,336,518,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000587315,0.001238527,2.578907013,1.559041619,25.3179778,25.17935662,21.02379604,145.1206395,47.85394446,74.95331881,71.19691005,72.00694411,46.09772229,174.2699056,न,ansh
3305.jpg,209,309,304,675,1140,769,431,309,336,518,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000424795,0.00066415,3.331451178,1.93451786,20.39607805,21.21320344,18.11077028,134.0820644,58.05170109,89.05054744,84.17244205,87.82368701,55.73149917,166.2077014,न,ansh
3306.jpg,209,309,304,675,1140,769,431,309,336,518,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000557987,0.001018898,2.903785229,1.659382701,24.73863375,26.30589288,23.34523506,128.996124,65.73431372,98.95453501,94.9210198,96.33794683,60.41522987,162.1172415,पियें,ansh
3307.jpg,209,309,304,675,1140,769,431,309,336,518,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000599752,0.001090208,3.30104208,1.666908145,27.45906044,27.29468813,24.18677324,127.2792206,62.16912417,93.39164845,89.62700486,90.42676595,58.05170109,158.533908,पियें,ansh
3308.jpg,209,309,304,675,1140,769,431,309,336,518,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00061978,0.001078985,3.274842262,1.759706378,4.123105626,5,3.605551275,131.4001522,40.52159918,65.80273551,59.9082632,64.76109943,39.84971769,159.4772711,पियें,ansh
3309.jpg,209,309,304,675,1140,769,431,309,336,518,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00049131,0.000759639,3.232221127,1.706972957,3.16227766,2,2,139.057542,33.83784863,55.02726597,49.33558553,53.85164807,33.52610923,165.5294536,पियें,ansh
3310.jpg,209,309,304,675,1140,769,431,309,336,518,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000468343,0.000884774,3.517390966,1.652529478,3.605551275,2.828427125,3.605551275,139.057542,35.11409973,55.97320788,50.28916384,53.85164807,33.83784863,165.3269488,पियें,ansh
3311.jpg,209,309,304,675,1140,769,431,309,336,518,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000483879,0.000738655,2.501165867,1.531584144,5,4.472135955,3.16227766,141.0141837,33.24154028,57.24508713,50.59644256,55.36244214,34.17601498,167.487313,पियें,ansh
3312.jpg,209,309,304,675,1140,769,431,309,336,518,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000682265,0.001118592,2.900157928,1.856296897,5,5.830951895,5,140.4279175,41.48493703,68.68041933,62.8171951,66.70832032,40.52159918,170.8361788,पियें,ansh
3313.jpg,209,309,304,675,1140,769,431,309,336,518,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000764148,0.001446385,3.276989937,1.571591616,17.72004515,17.2626765,14.31782106,138.7551801,46.32493929,73.4982993,68.65857558,72.56721023,45.35416188,170.9883037,पियें,ansh
3314.jpg,209,309,304,675,1140,769,431,309,336,518,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000310498,0.000511703,2.392330885,1.787641644,19.6468827,19.6468827,17.4642492,137.4627222,46.84015371,74.33034374,70.34202158,72.78049189,45.35416188,165.7467948,पियें,ansh
3315.jpg,209,309,304,675,1140,769,431,309,336,518,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000482819,0.00076669,3.284171104,1.705631733,21.37755833,20.39607805,17.2626765,140.2925515,48.27007354,75.18643495,69.63476143,72.18032973,44.14748011,169.3074127,पियें,ansh
3316.jpg,209,309,304,675,1140,769,431,309,336,518,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000431447,0.000767402,2.448577642,1.384596229,19.41648784,18.24828759,15.29705854,137.8187215,48.05205511,73.97972695,67.46851117,71.02112362,43.93176527,169.7557068,पियें,ansh
3317.jpg,209,309,304,675,1140,769,431,309,336,518,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000545559,0.000969069,3.172635555,1.754864097,12.36931688,12.64911064,9.219544457,133.5402561,45.89117562,69.85699679,64.13267498,66.75327707,41.77319715,166.5082581,पियें,ansh
3318.jpg,209,309,304,675,1140,769,431,309,336,518,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00076554,0.001387734,2.796145201,1.822668433,6.32455532,5.099019514,4.123105626,139.1761474,40.44749683,62.96824597,56.56854249,59.30430001,36.34556369,170.1440566,पियें,ansh
3319.jpg,209,309,304,675,1140,769,431,309,336,518,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000419202,0.000729739,1.991900444,1.224561572,3,3.16227766,1.414213562,143.0314651,34.13209633,54.45181356,48.09365863,51.03920062,28.0713377,171.0116955,पियें,ansh
3320.jpg,236,349,276,584,1172,764,370,369,336,544,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001257446,0.002528218,2.051676989,1.059839368,19.02629759,19.02629759,16.03121954,122.0040983,57.218878,88.5663593,83.21658489,86.092973,55.08175742,155.0032258,हरे,ansh
3321.jpg,236,349,276,584,1172,764,370,369,336,544,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00069892,0.001348389,2.481100082,1.726564407,22.09072203,22.02271555,19.02629759,127.0157471,58.13776741,89.56003573,84.21401309,87.05170877,55.14526272,158.0031645,हरे,ansh
3322.jpg,236,349,276,584,1172,764,370,369,336,544,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001454353,0.003153004,2.008938074,1.143018246,20.22374842,21.09502311,17,131.0152663,53.33854141,83.72574276,79.40403012,83.15046602,52.23983155,165.0121208,हरे,ansh
3323.jpg,236,349,276,584,1172,764,370,369,336,544,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000798174,0.00141928,2.148433685,1.070518017,18.11077028,20.09975124,17,140.0571312,52.23983155,80.62257748,76.4198927,79.15806971,50.24937811,172.0261608,हरे,ansh
3324.jpg,236,349,276,584,1172,764,370,369,336,544,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000752654,0.001409982,2.167742729,1.219069362,25.07987241,24.08318916,21.02379604,146.0547842,56.22277119,85.58621384,80.22468448,83.05419917,52.08646657,178.0112356,हरे,ansh
3325.jpg,236,349,276,584,1172,764,370,369,336,544,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000575133,0.00140446,2.841437101,2.036751747,25.07987241,24.08318916,21.02379604,146.0547842,56.22277119,85.58621384,80.22468448,83.05419917,52.08646657,178.0112356,पार्क,ansh
3326.jpg,236,349,276,584,1172,764,370,369,336,544,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000673334,0.00134314,2.462310553,1.666603804,26.07680962,26.01922366,23,143.0559331,56.22277119,85.47514259,80.22468448,82.09750301,53.08483776,176.0255663,पार्क,ansh
3327.jpg,236,349,276,584,1172,764,370,369,336,544,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001608333,0.003171677,2.067015648,1.122603178,9,9,7.071067812,138.014492,39.3192065,65.49045732,61.20457499,64.07027392,38.11823711,170.0029412,पार्क,ansh
3328.jpg,236,349,276,584,1172,764,370,369,336,544,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000661528,0.001320158,2.838088512,1.978501916,0,1,1,138.09055,29.27456234,46.5295605,40.31128874,44.10215414,27.07397274,167.0478973,पार्क,ansh
3329.jpg,236,349,276,584,1172,764,370,369,336,544,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000622774,0.001172801,2.745577335,2.0043571,2,2,2.236067977,133.1840831,26.30589288,44.55333882,38.20994635,43.10452412,27.16615541,162.111073,पार्क,ansh
3330.jpg,236,349,276,584,1172,764,370,369,336,544,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000698266,0.001179765,2.285275459,1.500380754,1.414213562,1,1.414213562,137.1787156,28.28427125,45.70557953,40.44749683,44.18144407,25.3179778,164.0762018,पार्क,ansh
3331.jpg,236,349,276,584,1172,764,370,369,336,544,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000803847,0.001392077,2.256210804,1.44960475,1.414213562,2,0,137.0912105,33.24154028,54.45181356,49.16299421,54.03702434,31.144823,165.0757402,पार्क,ansh
3332.jpg,236,349,276,584,1172,764,370,369,336,544,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000522527,0.000859902,2.470446587,1.584545732,9.219544457,10.19803903,8.062257748,132.094663,43.10452412,70.45565982,65.19202405,69.11584478,42.19004622,162.0771421,पार्क,ansh
